seed, starting_position, habit_result, habit_len, habit_reward, trajectory
11,(0;7),0,44,-100,0;7/-1;7/0;7/-1;7/0;7/-1;7/-1;6/0;6/1;6/1;7/0;7/-1;7/-1;6/0;6/0;7/-1;7/0;7/-1;7/0;7/1;7/0;7/0;6/1;6/1;7/1;6/1;7/0;7/-1;7/0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3
13,(6;7),0,11,-100,0;7/-1;7/-1;6/-1;7/-1;6/0;6/1;6/2;6/2;5/2;4/1;4
14,(6;7),0,11,-100,0;7/-1;7/0;7/1;7/0;7/0;6/1;6/2;6/2;5/2;4/1;4
12,(1;8),1,22,100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
12,(0;7),1,22,100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
15,(6;7),0,9,-100,0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4
11,(1;1),1,48,100,0;7/-1;7/0;7/-1;7/0;7/-1;7/-1;6/0;6/1;6/1;7/0;7/-1;7/-1;6/0;6/0;7/-1;7/0;7/-1;7/0;7/1;7/0;7/0;6/1;6/1;7/1;6/1;7/0;7/-1;7/0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
13,(1;8),1,22,100,0;7/-1;7/-1;6/-1;7/-1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
11,(0;0),0,41,-100,0;7/-1;7/0;7/-1;7/0;7/-1;7/-1;6/0;6/1;6/1;7/0;7/-1;7/-1;6/0;6/0;7/-1;7/0;7/-1;7/0;7/1;7/0;7/0;6/1;6/1;7/1;6/1;7/0;7/-1;7/0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0
16,(6;7),0,14,-100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3
13,(0;7),1,22,100,0;7/-1;7/-1;6/-1;7/-1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
12,(1;1),1,22,100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
14,(1;8),1,22,100,0;7/-1;7/0;7/1;7/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
12,(0;0),1,22,100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
14,(0;7),1,22,100,0;7/-1;7/0;7/1;7/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
15,(1;8),0,12,-100,0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1
13,(1;1),1,22,100,0;7/-1;7/-1;6/-1;7/-1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
13,(0;0),1,22,100,0;7/-1;7/-1;6/-1;7/-1;6/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
15,(0;7),1,20,100,0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
17,(6;7),0,39,-100,0;7/1;7/1;6/0;6/-1;6/-1;7/0;7/0;6/-1;6/0;6/-1;6/0;6/1;6/1;7/0;7/0;6/-1;6/-1;7/-1;6/-1;7/0;7/0;6/-1;6/-1;7/-1;6/0;6/0;7/1;7/2;7/1;7/0;7/-1;7/-1;6/-1;7/-1;6/-1;7/-1;6/-1;7/-1;6
16,(1;8),1,24,100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
14,(1;1),1,22,100,0;7/-1;7/0;7/1;7/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
16,(0;7),1,24,100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
14,(0;0),1,22,100,0;7/-1;7/0;7/1;7/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
18,(6;7),0,26,-100,0;7/1;7/1;6/1;7/0;7/1;7/0;7/0;6/1;6/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
15,(1;1),1,20,100,0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
15,(0;0),1,20,100,0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
