seed, starting_position, habit_result, habit_len, habit_reward, trajectory
46,(9;14),0,10,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1
42,(3;9),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/0;-4/0;-5/0;-6
46,(1;5),0,11,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2
39,(0;0),0,16,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/0;-2/0;-3/0;-4/0;-5/0;-6
39,(4;10),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
47,(9;14),0,11,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2
47,(1;5),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/0;-2/0;-3/0;-4/0;-5/0;-6
43,(3;9),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/0;-2/0;-3/0;-4/0;-5/0;-6
40,(4;10),0,6,-100,0;7/0;6/0;5/1;5/1;4/1;3
40,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/0;-4/0;-5/0;-6
48,(9;14),0,12,-100,0;7/0;6/0;5/1;5/1;4/1;3/0;3/1;3/1;2/1;1/1;0/1;-1
48,(1;5),0,5,-100,0;7/0;6/0;5/1;5/1;4
44,(3;9),0,11,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2
41,(4;10),0,11,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2
49,(1;5),0,5,-100,0;7/0;6/0;5/1;5/1;4
41,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/0;-2/0;-3/0;-4/0;-5/0;-6
49,(9;14),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
50,(1;5),0,5,-100,0;7/0;6/0;5/1;5/1;4
42,(4;10),0,8,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1
45,(3;9),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
50,(9;14),0,11,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2
42,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/0;-4/0;-5/0;-6
46,(3;9),0,5,-100,0;7/0;6/0;5/1;5/1;4
43,(4;10),0,9,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0
43,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/0;-4/0;-5/0;-6
44,(4;10),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
47,(3;9),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/0;-4/0;-5/0;-6
44,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
45,(4;10),0,16,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
48,(3;9),0,9,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0
45,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/0;-4/0;-5/0;-6
46,(4;10),0,9,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0
49,(3;9),0,7,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2
47,(4;10),0,8,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1
50,(3;9),0,14,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5
46,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/0;-2/0;-3/0;-4/0;-5/0;-6
48,(4;10),0,7,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2
47,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/0;-4/0;-5/0;-6
49,(4;10),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/0;-2/0;-3/0;-4/0;-5/0;-6
48,(0;0),0,10,-100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1
50,(4;10),0,5,-100,0;7/0;6/0;5/1;5/1;4
49,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
50,(0;0),1,16,100,0;7/0;6/0;5/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/0;-2/0;-3/0;-4/0;-5/0;-6
